m_name,m_surname,m_email,m_birth_year,m_birth_month,m_birth_day,m_group,m_rating,m_phone_number
Сергій,Марченко,serhiy.marchenko11@student.org,1999,11,1,VHH-51,36.45,38(063)31-63-511
Вера,Бойко,vera.boyko9@student.org,1981,8,20,JKY-48,78.38,38(097)95-84-703
Вікторія,Дорошенко,viktoriya.doroshenko52@student.org,2004,6,30,EEE-30,16.65,38(066)38-17-607
Артем,Козлов,artem.kozlov3@student.org,1996,9,11,XZP-96,36.23,38(068)51-10-182
Роман,Михайленко,roman.mykhaylenko41@student.org,1957,1,13,IAD-16,74.51,38(067)87-66-255
Дмитро,Гриценко,dmytro.hrytsenko40@student.org,1964,2,2,JSY-75,48.88,38(067)50-36-495
Любов,Михайленко,lyubov.mykhaylenko3@student.org,1979,7,20,CCX-54,30.22,38(095)44-60-470
Марія,Мельник,mariya.melnyk43@student.org,2000,1,28,UFD-99,19.82,38(050)85-28-586
Олеся,Лебедь,olesya.lebed21@student.org,1981,12,5,KHV-79,31.59,38(097)13-13-974
Олена,Лисенко,olena.lysenko21@student.org,1992,4,6,XMM-57,87.69,38(050)70-48-405
Остап,Король,ostap.korol32@student.org,2009,2,25,JVD-39,63.12,38(067)87-92-674
Віталій,Дорошенко,vitaliy.doroshenko34@student.org,1952,1,7,HSH-83,85.52,38(096)86-25-941
Роман,Лисенко,roman.lysenko68@student.org,1983,9,13,BHY-49,28.52,38(068)36-47-426
Остап,Скрипка,ostap.skrypka13@student.org,1969,8,21,BPY-50,87.3,38(093)32-31-193
Ярослав,Никоненко,yaroslav.nykonenko7@student.org,2007,8,14,AHE-99,15.49,38(098)88-24-722
Ігор,Гладко,ihor.hladko17@student.org,1952,11,3,WCO-96,66.99,38(066)89-11-541
Людмила,Зайцев,lyudmyla.zaytsev11@student.org,1958,8,27,MKY-59,16.79,38(050)27-60-838
Алла,Шаповал,alla.shapoval34@student.org,1993,4,3,UOK-28,14.34,38(050)95-35-285
Інна,Коваленко,inna.kovalenko8@student.org,1989,6,15,YVC-86,83.25,38(050)13-79-460
Віталій,Зайцев,vitaliy.zaytsev20@student.org,1966,3,30,JNM-47,31.15,38(066)85-71-170
Галина,Шевчук,halyna.shevchuk4@student.org,2001,7,30,CTR-92,79.78,38(097)61-59-296
Михайло,Коваль,mykhaylo.koval10@student.org,1952,4,14,TPU-67,42.86,38(063)62-85-263
Андрій,Скрипка,andriy.skrypka11@student.org,1954,12,4,KNA-88,11.03,38(067)74-84-854
Галина,Козлов,halyna.kozlov37@student.org,1952,11,19,MLE-18,52.94,38(066)93-78-904
Вера,Литвин,vera.lytvyn33@student.org,1973,8,28,TSF-16,80.08,38(050)99-79-737
Андрій,Зайцев,andriy.zaytsev2@student.org,1974,9,6,BFD-66,39.46,38(073)71-54-955
Станіслав,Коваль,stanislav.koval32@student.org,1987,9,11,XDG-94,55.52,38(096)44-52-707
Тарас,Скрипка,taras.skrypka14@student.org,2005,8,18,HMA-37,33.29,38(097)49-35-391
Тетяна,Василенко,tetyana.vasylenko14@student.org,2008,12,16,GCA-78,42.43,38(099)27-51-579
Максим,Захарченко,maksym.zakharchenko33@student.org,1956,7,13,FKG-58,0.04,38(095)74-14-495
Олена,Литвин,olena.lytvyn16@student.org,1972,1,23,EEV-38,49.2,38(073)24-54-479
Алла,Гайдук,alla.hayduk6@student.org,1993,9,27,HIK-62,98.03,38(098)66-88-741
Ігор,Козлов,ihor.kozlov8@student.org,1989,6,24,OIR-30,22.46,38(067)31-84-327
Людмила,Костенко,lyudmyla.kostenko2@student.org,1956,12,31,FST-41,66.12,38(050)10-85-996
Олександр,Литвин,oleksandr.lytvyn10@student.org,2007,3,7,UMH-35,28.08,38(067)44-30-612
Павло,Король,pavlo.korol37@student.org,1992,4,15,PXJ-30,46.41,38(099)56-78-241
Дмитро,Зайцев,dmytro.zaytsev17@student.org,1955,2,16,ABS-69,2.43,38(093)23-26-266
Олександр,Михайленко,oleksandr.mykhaylenko2@student.org,1955,1,22,MUW-51,69.06,38(068)72-27-688
Денис,Костенко,denys.kostenko25@student.org,1995,1,30,KNX-62,57.23,38(096)12-66-864
Світлана,Коваль,svitlana.koval10@student.org,1957,12,12,LFW-94,22.55,38(063)73-32-596
Юлія,Демченко,yuliya.demchenko22@student.org,2010,7,29,UIQ-41,99.01,38(050)17-59-891
Олена,Коваль,olena.koval17@student.org,1969,3,9,EDF-72,6.46,38(093)93-50-632
Ярослав,Лисенко,yaroslav.lysenko23@student.org,1965,8,15,BSQ-40,56.1,38(096)11-25-615
Петро,Гончаренко,petro.honcharenko36@student.org,1962,5,28,MVX-44,75.62,38(095)61-65-315
Богдан,Макаренко,bohdan.makarenko35@student.org,1995,7,16,DRR-24,7.22,38(097)37-83-149
Дмитро,Гайдук,dmytro.hayduk15@student.org,1969,3,21,KHG-20,30.57,38(098)87-22-868
Тарас,Руденко,taras.rudenko39@student.org,1998,12,21,LBO-71,75.7,38(067)28-33-630
Наталія,Гладко,nataliya.hladko9@student.org,1988,2,28,QHV-31,40.73,38(066)34-80-245
Сергій,Іваненко,serhiy.ivanenko36@student.org,1970,12,5,NHQ-59,9.17,38(066)80-79-801
Тарас,Гриценко,taras.hrytsenko26@student.org,1987,6,21,GWG-22,7.18,38(093)92-27-728
Інна,Захарченко,inna.zakharchenko16@student.org,1961,3,12,WGQ-95,87.07,38(097)43-50-409
Тетяна,Руденко,tetyana.rudenko18@student.org,2001,3,14,XXC-38,16.05,38(095)39-37-727
Вікторія,Король,viktoriya.korol32@student.org,1994,9,15,NGG-22,78.68,38(066)38-25-731
Ганна,Панченко,hanna.panchenko18@student.org,1979,3,12,VJS-81,77.21,38(073)99-22-734
Тарас,Руденко,taras.rudenko7@student.org,1993,6,27,TEN-40,41.17,38(067)11-10-515
Олександр,Панченко,oleksandr.panchenko33@student.org,1950,6,3,LLL-88,77.35,38(096)14-62-525
Марія,Ковальчук,mariya.kovalchuk24@student.org,1951,1,24,HTP-18,3.17,38(073)93-48-983
Людмила,Романенко,lyudmyla.romanenko2@student.org,2003,2,4,UEM-41,64.83,38(050)69-66-652
Петро,Лебедь,petro.lebed7@student.org,1965,2,7,ALS-71,14.24,38(099)71-35-353
Костянтин,Гордієнко,kostyantyn.hordiyenko13@student.org,1989,4,20,HUW-86,76.1,38(063)24-18-553
Михайло,Панченко,mykhaylo.panchenko9@student.org,1991,2,26,ADN-74,85.37,38(093)78-78-975
Валентина,Кравченко,valentyna.kravchenko21@student.org,1973,2,25,ORS-66,76.35,38(050)73-16-826
Олександр,Руденко,oleksandr.rudenko7@student.org,1989,12,20,SJT-73,26.08,38(098)36-77-820
Надія,Бойко,nadiya.boyko23@student.org,1956,11,25,VTR-27,93.9,38(099)60-12-945
Сергій,Шевченко,serhiy.shevchenko33@student.org,1994,1,17,VJG-94,82.45,38(066)35-28-691
Богдан,Петренко,bohdan.petrenko47@student.org,1981,8,9,SYU-79,78.07,38(099)62-76-421
Андрій,Романенко,andriy.romanenko18@student.org,1989,12,20,AJX-59,71.79,38(095)96-13-415
Людмила,Козлов,lyudmyla.kozlov50@student.org,1958,10,1,CEO-52,29.67,38(063)21-84-616
Тарас,Никоненко,taras.nykonenko3@student.org,1966,12,29,WSR-96,96.31,38(097)62-62-236
Артем,Гончаренко,artem.honcharenko17@student.org,1963,7,25,KCY-24,38.82,38(067)29-10-424
Роман,Білоус,roman.bilous5@student.org,1977,5,7,HHI-15,49.21,38(063)67-31-714
Максим,Мельник,maksym.melnyk23@student.org,1988,6,29,EEU-26,94.98,38(096)15-60-402
Євгенія,Марченко,yevheniya.marchenko1@student.org,2010,5,4,RHD-24,64.72,38(050)32-37-979
Оксана,Демченко,oksana.demchenko25@student.org,1952,8,30,DYW-54,45.48,38(096)35-56-930
Марія,Демченко,mariya.demchenko3@student.org,2006,2,16,BOU-17,93.13,38(073)54-45-934
Раїса,Захарченко,rayisa.zakharchenko20@student.org,1962,3,7,GGI-68,87.01,38(066)27-62-732
Тетяна,Гайдук,tetyana.hayduk36@student.org,1975,2,21,BCO-87,95.19,38(050)31-95-654
Станіслав,Павленко,stanislav.pavlenko10@student.org,1957,10,1,APR-57,27.86,38(096)90-78-918
Лариса,Савченко,larysa.savchenko18@student.org,1997,6,28,ICH-85,71.33,38(067)48-86-429
Денис,Павленко,denys.pavlenko3@student.org,1952,5,24,OVL-88,89.54,38(063)33-52-264
Алла,Никоненко,alla.nykonenko6@student.org,1968,11,13,LQG-43,5.21,38(093)52-97-870
Ігор,Шевчук,ihor.shevchuk37@student.org,1955,4,13,TYM-75,99.37,38(096)57-65-694
Вера,Петренко,vera.petrenko29@student.org,2010,12,29,QUM-74,29.08,38(068)10-33-920
Анна,Скрипка,anna.skrypka8@student.org,1956,7,17,VRC-29,44.84,38(095)88-52-267
Володимир,Марченко,volodymyr.marchenko27@student.org,2006,8,4,ITM-95,91.68,38(097)65-44-669
Надія,Коваленко,nadiya.kovalenko31@student.org,1998,5,4,OYY-63,11.49,38(098)11-26-168
Сергій,Павленко,serhiy.pavlenko14@student.org,1956,3,3,UFM-58,66.49,38(073)32-95-614
Інна,Михайленко,inna.mykhaylenko48@student.org,1998,1,6,WBI-42,34.97,38(097)98-94-315
Галина,Петренко,halyna.petrenko33@student.org,2000,1,28,DKZ-98,73.15,38(093)97-25-172
Роман,Рибак,roman.rybak48@student.org,1984,7,8,SYH-35,58.72,38(093)61-96-705
Людмила,Дорошенко,lyudmyla.doroshenko14@student.org,1997,10,5,LJF-34,24.16,38(050)87-69-122
Ірина,Гладко,iryna.hladko34@student.org,1996,1,10,QDB-56,47.88,38(073)76-62-146
Ігор,Руденко,ihor.rudenko25@student.org,2006,10,6,QEU-60,98.61,38(067)54-56-132
Оксана,Михайленко,oksana.mykhaylenko16@student.org,1961,1,1,XLL-44,69.8,38(095)91-32-360
Максим,Марченко,maksym.marchenko5@student.org,1963,2,12,DAY-75,90.46,38(098)46-63-705
Любов,Омельченко,lyubov.omelchenko30@student.org,1958,7,13,ESN-34,7.46,38(067)58-99-963
Артем,Іваненко,artem.ivanenko8@student.org,1951,2,18,YHV-97,8.39,38(098)26-31-567
Алла,Павленко,alla.pavlenko8@student.org,1984,3,9,PBP-16,98.25,38(067)72-19-961
Олександр,Макаренко,oleksandr.makarenko42@student.org,1995,4,11,QGM-51,99.91,38(099)42-57-718
Олександр,Гончаренко,oleksandr.honcharenko24@student.org,1962,5,14,ELW-50,29.63,38(097)10-79-457
Олена,Захарченко,olena.zakharchenko16@student.org,1998,1,1,CGX-90,99.23,38(068)90-83-179
Іван,Король,ivan.korol27@student.org,1956,12,4,ETM-58,99.86,38(073)11-53-754
Євгенія,Шаповал,yevheniya.shapoval37@student.org,1972,12,25,CJP-93,9.26,38(073)45-24-805
Федір,Василенко,fedir.vasylenko18@student.org,1999,12,14,RMI-78,38.46,38(068)67-65-185
Максим,Новік,maksym.novik15@student.org,1971,7,10,AJX-59,78.84,38(096)95-87-540
Григорій,Гайдук,hryhoriy.hayduk26@student.org,1971,11,6,CHY-96,28.19,38(097)71-95-349
Олександр,Гордієнко,oleksandr.hordiyenko39@student.org,1951,9,25,LGL-28,17.4,38(095)13-45-571
Олександр,Шевченко,oleksandr.shevchenko@student.org,1953,10,19,FER-19,79.42,38(063)17-63-319
Михайло,Козлов,mykhaylo.kozlov26@student.org,2009,6,26,MTA-98,59.79,38(063)79-34-793
Світлана,Лебедь,svitlana.lebed34@student.org,1964,7,28,DBY-58,42.33,38(067)68-96-441
Оксана,Цимбал,oksana.tsymbal16@student.org,2000,12,18,FNW-40,56.51,38(073)89-88-273
Петро,Шевчук,petro.shevchuk6@student.org,1972,9,22,UEG-86,4.87,38(099)93-53-706
Павло,Стельмах,pavlo.stelmakh14@student.org,1960,8,26,MWN-70,34.11,38(063)76-67-654
Костянтин,Никоненко,kostyantyn.nykonenko25@student.org,1969,12,28,USO-22,41.06,38(096)39-54-357
Олена,Левченко,olena.levchenko32@student.org,1992,6,8,XSR-81,90.23,38(099)33-56-149
Інна,Шевчук,inna.shevchuk10@student.org,1998,11,12,ETM-58,82.62,38(096)36-18-153
Наталія,Авраменко,nataliya.avramenko12@student.org,2002,6,24,KWO-32,19.2,38(068)41-75-748
Лариса,Коваль,larysa.koval30@student.org,1974,8,20,KFZ-46,30.38,38(073)64-20-976
Олена,Ковальчук,olena.kovalchuk@student.org,1996,2,1,YHK-72,42.45,38(097)92-51-715
Олена,Панченко,olena.panchenko12@student.org,2004,7,19,MTH-56,65.1,38(066)34-93-833
Сергій,Мельник,serhiy.melnyk30@student.org,1976,8,9,QTB-98,3.32,38(097)15-87-996
Артем,Король,artem.korol5@student.org,1967,10,26,FWO-86,9.37,38(066)91-15-625
Вера,Василенко,vera.vasylenko21@student.org,1958,3,6,SRL-37,91.64,38(068)59-70-905
Людмила,Король,lyudmyla.korol8@student.org,1994,12,25,NCL-76,67.14,38(067)50-99-568
Роман,Литвин,roman.lytvyn5@student.org,1982,2,3,MJW-29,83.63,38(096)85-65-310
Володимир,Гордієнко,volodymyr.hordiyenko4@student.org,1984,2,12,NJU-22,13.62,38(066)11-94-811
Роман,Скрипка,roman.skrypka60@student.org,1993,8,3,PTX-65,3.59,38(068)16-15-713
Лілія,Коваль,liliya.koval19@student.org,2000,7,29,BNS-92,17.36,38(098)91-73-720
Остап,Коваль,ostap.koval1@student.org,1953,11,23,YYI-14,45.7,38(073)36-49-626
Тарас,Мельник,taras.melnyk13@student.org,1989,12,16,NGA-94,1.76,38(067)72-98-943
Іван,Кузьменко,ivan.kuzmenko23@student.org,1996,2,21,EZK-31,65.59,38(050)57-90-894
Роман,Рибак,roman.rybak86@student.org,1984,9,25,VIB-80,0.18,38(063)76-62-142
Дмитро,Литвин,dmytro.lytvyn45@student.org,2007,12,28,OUP-47,86.53,38(063)55-69-563
Юлія,Стельмах,yuliya.stelmakh32@student.org,2002,7,13,PRZ-76,70.67,38(050)81-40-472
Надія,Ткаченко,nadiya.tkachenko18@student.org,1961,10,17,LMA-21,48.09,38(067)19-27-826
Алла,Іваненко,alla.ivanenko5@student.org,1989,11,26,YIN-82,55.87,38(067)15-89-861
Костянтин,Коваленко,kostyantyn.kovalenko21@student.org,1972,8,12,TDU-41,5.85,38(099)73-16-237
Галина,Скрипка,halyna.skrypka17@student.org,2006,11,30,FMV-89,10.26,38(066)87-80-971
Ярослав,Лебедь,yaroslav.lebed23@student.org,1999,5,21,BJY-31,39.72,38(063)18-96-781
Михайло,Кравченко,mykhaylo.kravchenko42@student.org,1998,1,6,GPA-50,66.39,38(095)10-28-652
Віталій,Литвин,vitaliy.lytvyn16@student.org,2001,5,1,QJI-31,89.69,38(066)89-54-603
Ярослав,Лебедь,yaroslav.lebed31@student.org,1981,5,3,SLR-72,39.13,38(093)28-88-577
Юрій,Цимбал,yuriy.tsymbal36@student.org,1955,3,15,GGT-88,30.66,38(073)91-77-335
Вера,Коваль,vera.koval27@student.org,1986,4,23,DSB-37,78.64,38(098)19-41-454
Артем,Мельник,artem.melnyk7@student.org,1999,10,10,MSW-18,66.95,38(063)22-49-827
Катерина,Демченко,kateryna.demchenko15@student.org,2010,7,29,GVH-91,60.67,38(050)75-53-166
Ганна,Левченко,hanna.levchenko@student.org,1969,9,28,IAM-51,66.36,38(066)17-29-901
Раїса,Марченко,rayisa.marchenko27@student.org,1985,2,26,BFQ-81,48.74,38(095)18-80-928
Остап,Гордієнко,ostap.hordiyenko44@student.org,2010,12,2,GUL-62,3.42,38(096)91-75-260
Богдан,Захарченко,bohdan.zakharchenko1@student.org,1993,7,25,UTY-97,60.53,38(096)68-55-107
Денис,Дорошенко,denys.doroshenko18@student.org,1963,6,19,BWR-70,75.32,38(096)92-43-660
Богдан,Омельченко,bohdan.omelchenko24@student.org,1959,3,17,GEN-41,45.54,38(066)70-72-175
Роман,Кравченко,roman.kravchenko29@student.org,1975,5,30,XQV-48,97.97,38(097)19-13-810
Олександр,Костенко,oleksandr.kostenko28@student.org,1983,3,28,UBB-90,21.22,38(095)26-39-964
Алла,Цимбал,alla.tsymbal21@student.org,1995,8,3,JUH-10,20.65,38(093)28-78-213
Федір,Коваль,fedir.koval20@student.org,1959,6,13,IQA-60,80.84,38(050)78-91-448
Максим,Зайцев,maksym.zaytsev33@student.org,1977,8,5,FOR-58,12.75,38(097)43-86-721
Інна,Лисенко,inna.lysenko29@student.org,1954,12,26,JNO-79,66.22,38(066)68-18-985
Віталій,Марченко,vitaliy.marchenko7@student.org,1963,6,2,GHO-56,78.87,38(095)32-59-698
Богдан,Дорошенко,bohdan.doroshenko7@student.org,2006,10,1,ZWY-30,98.41,38(050)42-88-597
Станіслав,Левченко,stanislav.levchenko28@student.org,1960,2,5,SJL-57,20.5,38(068)43-40-479
Олександр,Шаповал,oleksandr.shapoval1@student.org,1950,3,29,RXR-62,48.73,38(096)89-38-410
Наталія,Ткаченко,nataliya.tkachenko29@student.org,1988,6,24,EHK-17,8.55,38(097)53-75-393
Вікторія,Авраменко,viktoriya.avramenko22@student.org,2008,5,10,COZ-70,46.7,38(099)61-64-916
Алла,Шаповал,alla.shapoval32@student.org,1959,9,17,PNB-94,17.57,38(093)89-25-436
Сергій,Демченко,serhiy.demchenko37@student.org,1983,8,5,QDZ-87,90.83,38(063)12-88-195
Наталія,Павленко,nataliya.pavlenko18@student.org,1983,5,31,OID-46,56.63,38(067)35-79-663
Олеся,Гриценко,olesya.hrytsenko22@student.org,1956,9,15,OKS-97,64.16,38(050)54-43-878
Федір,Романенко,fedir.romanenko30@student.org,1974,6,24,XWR-70,2.7,38(098)78-76-828
Анна,Кузьменко,anna.kuzmenko17@student.org,1990,10,27,QRS-60,8.71,38(068)31-69-850
Павло,Дорошенко,pavlo.doroshenko28@student.org,1974,1,25,DSA-40,4.91,38(067)95-46-263
Петро,Левченко,petro.levchenko29@student.org,2007,11,1,SVV-60,64.49,38(073)82-81-784
Надія,Авраменко,nadiya.avramenko25@student.org,1991,6,4,UOJ-75,71.17,38(068)91-11-144
Анна,Бойко,anna.boyko3@student.org,1972,1,4,OSF-18,89.68,38(095)28-19-596
Надія,Павленко,nadiya.pavlenko30@student.org,2004,8,28,BWV-10,30.77,38(063)61-48-227
Роман,Никоненко,roman.nykonenko4@student.org,1978,8,2,IRC-92,9.86,38(093)32-55-552
Лариса,Гончаренко,larysa.honcharenko34@student.org,1992,12,10,DWM-63,79.76,38(073)22-25-689
Алла,Ткаченко,alla.tkachenko15@student.org,1960,1,24,UGO-10,99.89,38(093)92-11-832
Станіслав,Костенко,stanislav.kostenko14@student.org,1952,4,26,YOW-45,88.53,38(068)74-82-102
Олена,Гайдук,olena.hayduk6@student.org,1986,2,11,BBC-63,37.26,38(095)99-11-356
Олександр,Поліщук,oleksandr.polishchuk6@student.org,1988,9,9,XPK-67,67.51,38(097)22-10-231
Катерина,Гриценко,kateryna.hrytsenko7@student.org,1983,11,10,VTT-82,8.49,38(067)47-79-844
Володимир,Поліщук,volodymyr.polishchuk33@student.org,1958,5,29,YBY-52,0.21,38(063)51-98-256
Григорій,Мельник,hryhoriy.melnyk36@student.org,1980,3,9,LDC-59,42.79,38(068)92-75-956
Вікторія,Ковальчук,viktoriya.kovalchuk14@student.org,1998,6,15,GGI-76,18.42,38(067)39-41-232
Григорій,Коваль,hryhoriy.koval21@student.org,1978,2,21,CTV-54,69.05,38(097)76-54-236
Роман,Шаповал,roman.shapoval55@student.org,1990,8,13,DDY-80,85.72,38(099)82-68-897
